X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.59596461,-16.44283554,1.24.2.60,1,24,2,60,-16.442835540000001,-71.595964609999996
-71.59589221,-16.44279051,1.24.2.61,1,24,2,61,-16.442790509999998,-71.595892210000002
-71.59587175,-16.44250513,1.24.2.62,1,24,2,62,-16.442505130000001,-71.595871750000001
-71.59593605,-16.44256321,1.24.2.63,1,24,2,63,-16.442563209999999,-71.595936050000006
-71.59597686,-16.44262267,1.24.2.64,1,24,2,64,-16.442622669999999,-71.595976859999993
-71.59605874,-16.44266763,1.24.2.65,1,24,2,65,-16.442667629999999,-71.596058740000004
-71.59618616,-16.4425638,1.24.2.66,1,24,2,66,-16.442563799999999,-71.596186160000002
-71.59610289,-16.44250762,1.24.2.67,1,24,2,67,-16.442507620000001,-71.596102889999997
-71.59603788,-16.4424503,1.24.2.68,1,24,2,68,-16.442450300000001,-71.596037879999997
-71.59615604,-16.44276257,1.24.2.69,1,24,2,69,-16.442762569999999,-71.596156039999997
-71.59271189,-16.44129481,1.24.2.7,1,24,2,7,-16.441294809999999,-71.592711890000004
-71.59621623,-16.44285556,1.24.2.70,1,24,2,70,-16.442855560000002,-71.596216229999996
-71.59637349,-16.4426648,1.24.2.71,1,24,2,71,-16.442664799999999,-71.596373490000005
-71.59660516,-16.4426055,1.24.2.72,1,24,2,72,-16.442605499999999,-71.596605159999996
-71.5967173,-16.44254808,1.24.2.73,1,24,2,73,-16.442548080000002,-71.596717299999995
-71.59684887,-16.44250711,1.24.2.74,1,24,2,74,-16.442507110000001,-71.596848870000002
-71.59704219,-16.4424917,1.24.2.75,1,24,2,75,-16.442491700000001,-71.597042189999996
-71.5970931,-16.44239379,1.24.2.76,1,24,2,76,-16.442393790000001,-71.597093099999995
-71.59714213,-16.44230914,1.24.2.77,1,24,2,77,-16.442309139999999,-71.597142129999995
-71.59680132,-16.44226652,1.24.2.78,1,24,2,78,-16.442266520000000,-71.596801319999997
-71.59695224,-16.4422104,1.24.2.79,1,24,2,79,-16.442210400000000,-71.596952239999993
-71.59277411,-16.44139778,1.24.2.8,1,24,2,8,-16.441397779999999,-71.592774109999993
-71.59708041,-16.44215314,1.24.2.80,1,24,2,80,-16.442153139999999,-71.597080410000004
-71.59723848,-16.4421053,1.24.2.81,1,24,2,81,-16.442105300000001,-71.597238480000001
-71.59722977,-16.44200493,1.24.2.82,1,24,2,82,-16.442004930000000,-71.597229769999998
-71.59726311,-16.4418881,1.24.2.83,1,24,2,83,-16.441888100000000,-71.597263110000000
-71.5972695,-16.44175884,1.24.2.84,1,24,2,84,-16.441758839999999,-71.597269499999996
-71.59727116,-16.44165922,1.24.2.85,1,24,2,85,-16.441659219999998,-71.597271160000005
-71.59745973,-16.44176226,1.24.2.86,1,24,2,86,-16.441762260000001,-71.597459729999997
-71.5974182,-16.44188741,1.24.2.87,1,24,2,87,-16.441887410000000,-71.597418200000007
-71.59737351,-16.44206165,1.24.2.88,1,24,2,88,-16.442061649999999,-71.597373509999997
-71.59747658,-16.44219354,1.24.2.89,1,24,2,89,-16.442193540000002,-71.597476580000006
-71.59313526,-16.44182545,1.24.2.9,1,24,2,9,-16.441825450000000,-71.593135259999997
-71.5975421,-16.44228752,1.24.2.90,1,24,2,90,-16.442287520000001,-71.597542099999998
-71.59759498,-16.44238619,1.24.2.91,1,24,2,91,-16.442386190000001,-71.597594979999997
-71.59767585,-16.4425202,1.24.2.92,1,24,2,92,-16.442520200000001,-71.597675850000002
-71.59776329,-16.44264594,1.24.2.93,1,24,2,93,-16.442645939999998,-71.597763290000003
-71.59735429,-16.44228163,1.24.2.94,1,24,2,94,-16.442281630000000,-71.597354289999998
-71.59727232,-16.44234059,1.24.2.95,1,24,2,95,-16.442340590000001,-71.597272320000002
-71.59723356,-16.44239973,1.24.2.96,1,24,2,96,-16.442399730000002,-71.597233560000006
-71.59720947,-16.44246971,1.24.2.97,1,24,2,97,-16.442469710000001,-71.597209469999996
-71.59715136,-16.44255256,1.24.2.98,1,24,2,98,-16.442552559999999,-71.597151359999998
-71.59727741,-16.44267985,1.24.2.99,1,24,2,99,-16.442679850000001,-71.597277410000004
-71.5929801,-16.44036842,1.24.6.1,1,24,6,1,-16.440368419999999,-71.592980100000005
-71.593326,-16.44106842,1.24.6.10,1,24,6,10,-16.441068420000001,-71.593326000000005
-71.59415064,-16.43991687,1.24.6.100,1,24,6,100,-16.439916870000001,-71.594150639999995
-71.59421694,-16.43999632,1.24.6.101,1,24,6,101,-16.439996319999999,-71.594216939999995
-71.59432815,-16.44011087,1.24.6.102,1,24,6,102,-16.440110870000002,-71.594328149999996
-71.59452675,-16.43989635,1.24.6.103,1,24,6,103,-16.439896350000001,-71.594526750000000
-71.59447219,-16.43984381,1.24.6.104,1,24,6,104,-16.439843809999999,-71.594472190000005
-71.59441342,-16.43980346,1.24.6.105,1,24,6,105,-16.439803460000000,-71.594413419999995
-71.59435288,-16.43973485,1.24.6.106,1,24,6,106,-16.439734850000001,-71.594352880000002
-71.59427978,-16.43966668,1.24.6.107,1,24,6,107,-16.439666679999998,-71.594279779999994
-71.59420238,-16.43961926,1.24.6.108,1,24,6,108,-16.439619260000001,-71.594202379999999
-71.59412123,-16.43954791,1.24.6.109,1,24,6,109,-16.439547910000002,-71.594121229999999
-71.59345633,-16.44131542,1.24.6.11,1,24,6,11,-16.441315419999999,-71.593456329999995
-71.59404894,-16.43950266,1.24.6.110,1,24,6,110,-16.439502659999999,-71.594048939999993
-71.59394792,-16.4394008,1.24.6.111,1,24,6,111,-16.439400800000001,-71.593947920000005
-71.59385319,-16.43944862,1.24.6.112,1,24,6,112,-16.439448620000000,-71.593853190000004
-71.5944689,-16.44023719,1.24.6.113,1,24,6,113,-16.440237190000001,-71.594468899999995
-71.59452543,-16.4402895,1.24.6.114,1,24,6,114,-16.440289499999999,-71.594525430000004
-71.5945852,-16.44033317,1.24.6.115,1,24,6,115,-16.440333169999999,-71.594585199999997
-71.59467305,-16.44037511,1.24.6.116,1,24,6,116,-16.440375110000002,-71.594673049999997
-71.59481444,-16.44044888,1.24.6.117,1,24,6,117,-16.440448880000002,-71.594814439999993
-71.59491161,-16.44029752,1.24.6.118,1,24,6,118,-16.440297520000001,-71.594911609999997
-71.59487112,-16.44017011,1.24.6.119,1,24,6,119,-16.440170110000000,-71.594871119999993
-71.59385553,-16.44115228,1.24.6.12,1,24,6,12,-16.441152280000001,-71.593855529999999
-71.59480189,-16.44009576,1.24.6.120,1,24,6,120,-16.440095759999998,-71.594801889999999
-71.59472687,-16.4400438,1.24.6.121,1,24,6,121,-16.440043800000002,-71.594726870000002
-71.59466788,-16.43998063,1.24.6.122,1,24,6,122,-16.439980630000001,-71.594667880000003
-71.59366294,-16.44107468,1.24.6.13,1,24,6,13,-16.441074680000000,-71.593662940000002
-71.59377095,-16.44099125,1.24.6.14,1,24,6,14,-16.440991250000000,-71.593770950000007
-71.5937321,-16.44089715,1.24.6.15,1,24,6,15,-16.440897150000001,-71.593732099999997
-71.59365756,-16.4407984,1.24.6.16,1,24,6,16,-16.440798399999998,-71.593657559999997
-71.59356301,-16.44070114,1.24.6.17,1,24,6,17,-16.440701140000002,-71.593563009999997
-71.59349879,-16.44055907,1.24.6.18,1,24,6,18,-16.440559069999999,-71.593498789999998
-71.59330324,-16.44072242,1.24.6.19,1,24,6,19,-16.440722420000000,-71.593303239999997
-71.59302431,-16.44040988,1.24.6.2,1,24,6,2,-16.440409880000001,-71.593024310000004
-71.59338093,-16.44078938,1.24.6.20,1,24,6,20,-16.440789379999998,-71.593380929999995
-71.59344452,-16.44087939,1.24.6.21,1,24,6,21,-16.440879389999999,-71.593444520000006
-71.59348365,-16.44092901,1.24.6.22,1,24,6,22,-16.440929010000001,-71.593483649999996
-71.59353629,-16.44101825,1.24.6.23,1,24,6,23,-16.441018249999999,-71.593536290000003
-71.59321296,-16.44046658,1.24.6.24,1,24,6,24,-16.440466579999999,-71.593212960000002
-71.59338324,-16.44033467,1.24.6.25,1,24,6,25,-16.440334669999999,-71.593383239999994
-71.59334696,-16.44028141,1.24.6.26,1,24,6,26,-16.440281410000001,-71.593346960000005
-71.59330599,-16.44022699,1.24.6.27,1,24,6,27,-16.440226989999999,-71.593305990000005
-71.5932785,-16.4401726,1.24.6.28,1,24,6,28,-16.440172600000000,-71.593278499999997
-71.59325056,-16.44010818,1.24.6.29,1,24,6,29,-16.440108179999999,-71.593250560000001
-71.59305886,-16.44050569,1.24.6.3,1,24,6,3,-16.440505689999998,-71.593058859999999
-71.59320144,-16.44002956,1.24.6.30,1,24,6,30,-16.440029559999999,-71.593201440000001
-71.59313551,-16.43990178,1.24.6.31,1,24,6,31,-16.439901780000000,-71.593135509999996
-71.59309844,-16.43996146,1.24.6.32,1,24,6,32,-16.439961459999999,-71.593098440000006
-71.59303696,-16.44008053,1.24.6.33,1,24,6,33,-16.440080529999999,-71.593036960000006
-71.59308748,-16.44015081,1.24.6.34,1,24,6,34,-16.440150809999999,-71.593087479999994
-71.59313009,-16.44020489,1.24.6.35,1,24,6,35,-16.440204890000000,-71.593130090000002
-71.59313764,-16.44027623,1.24.6.36,1,24,6,36,-16.440276229999998,-71.593137639999995
-71.59315091,-16.44036729,1.24.6.37,1,24,6,37,-16.440367290000001,-71.593150910000006
-71.59353381,-16.4403648,1.24.6.38,1,24,6,38,-16.440364800000001,-71.593533809999997
-71.5935566,-16.44023735,1.24.6.39,1,24,6,39,-16.440237350000000,-71.593556599999999
-71.59310483,-16.44057153,1.24.6.4,1,24,6,4,-16.440571530000000,-71.593104830000001
-71.59349163,-16.44017357,1.24.6.40,1,24,6,40,-16.440173569999999,-71.593491630000003
-71.59344735,-16.4401219,1.24.6.41,1,24,6,41,-16.440121900000001,-71.593447350000005
-71.59325843,-16.43993388,1.24.6.42,1,24,6,42,-16.439933880000002,-71.593258430000006
-71.59332052,-16.44007286,1.24.6.43,1,24,6,43,-16.440072860000001,-71.593320520000006
-71.59346339,-16.44024682,1.24.6.44,1,24,6,44,-16.440246819999999,-71.593463389999997
-71.59359853,-16.4404992,1.24.6.45,1,24,6,45,-16.440499200000001,-71.593598529999994
-71.59364702,-16.44058057,1.24.6.46,1,24,6,46,-16.440580570000002,-71.593647020000006
-71.59369253,-16.44064907,1.24.6.47,1,24,6,47,-16.440649069999999,-71.593692529999998
-71.59375386,-16.44072667,1.24.6.48,1,24,6,48,-16.440726670000000,-71.593753860000007
-71.59384423,-16.44088504,1.24.6.49,1,24,6,49,-16.440885040000001,-71.593844230000002
-71.59297794,-16.44074161,1.24.6.5,1,24,6,5,-16.440741610000000,-71.592977939999997
-71.59416959,-16.44113952,1.24.6.50,1,24,6,50,-16.441139520000000,-71.594169590000007
-71.59382481,-16.44061827,1.24.6.51,1,24,6,51,-16.440618270000002,-71.593824810000001
-71.59382588,-16.440414,1.24.6.52,1,24,6,52,-16.440414000000001,-71.593825879999997
-71.59388344,-16.44050023,1.24.6.53,1,24,6,53,-16.440500230000001,-71.593883439999999
-71.59395916,-16.4405745,1.24.6.54,1,24,6,54,-16.440574500000000,-71.593959159999997
-71.5940064,-16.44066055,1.24.6.55,1,24,6,55,-16.440660550000000,-71.594006399999998
-71.59409787,-16.44073893,1.24.6.56,1,24,6,56,-16.440738929999998,-71.594097869999999
-71.59414822,-16.44081528,1.24.6.57,1,24,6,57,-16.440815279999999,-71.594148219999994
-71.59422663,-16.44088997,1.24.6.58,1,24,6,58,-16.440889970000001,-71.594226629999994
-71.59437763,-16.44101829,1.24.6.59,1,24,6,59,-16.441018289999999,-71.594377629999997
-71.59304631,-16.44093831,1.24.6.6,1,24,6,6,-16.440938310000000,-71.593046310000005
-71.59450536,-16.4409197,1.24.6.60,1,24,6,60,-16.440919699999998,-71.594505359999999
-71.59439381,-16.44080937,1.24.6.61,1,24,6,61,-16.440809370000000,-71.594393810000000
-71.59434522,-16.44074599,1.24.6.62,1,24,6,62,-16.440745990000000,-71.594345219999994
-71.59429598,-16.44068585,1.24.6.63,1,24,6,63,-16.440685850000001,-71.594295979999998
-71.59423179,-16.44060254,1.24.6.64,1,24,6,64,-16.440602540000000,-71.594231789999995
-71.59415529,-16.44050972,1.24.6.65,1,24,6,65,-16.440509720000001,-71.594155290000003
-71.59409355,-16.44041659,1.24.6.66,1,24,6,66,-16.440416590000002,-71.594093549999997
-71.59400077,-16.44032447,1.24.6.67,1,24,6,67,-16.440324470000000,-71.594000769999994
-71.59387605,-16.44017459,1.24.6.68,1,24,6,68,-16.440174590000002,-71.593876050000006
-71.59380669,-16.44011725,1.24.6.69,1,24,6,69,-16.440117250000000,-71.593806689999994
-71.59319082,-16.44077907,1.24.6.7,1,24,6,7,-16.440779070000001,-71.593190820000004
-71.59373902,-16.44002237,1.24.6.70,1,24,6,70,-16.440022370000001,-71.593739020000001
-71.59365805,-16.43991156,1.24.6.71,1,24,6,71,-16.439911559999999,-71.593658050000002
-71.59353609,-16.43978062,1.24.6.72,1,24,6,72,-16.439780620000001,-71.593536090000001
-71.59333796,-16.43981937,1.24.6.73,1,24,6,73,-16.439819369999999,-71.593337959999999
-71.59340879,-16.43990537,1.24.6.74,1,24,6,74,-16.439905370000002,-71.593408789999998
-71.59350543,-16.44002634,1.24.6.75,1,24,6,75,-16.440026339999999,-71.593505429999993
-71.5935679,-16.44006528,1.24.6.76,1,24,6,76,-16.440065279999999,-71.593567899999996
-71.59360291,-16.44011787,1.24.6.77,1,24,6,77,-16.440117870000002,-71.593602910000001
-71.59366669,-16.44022436,1.24.6.78,1,24,6,78,-16.440224359999998,-71.593666690000006
-71.5940835,-16.44013268,1.24.6.79,1,24,6,79,-16.440132680000001,-71.594083499999996
-71.59323905,-16.44086283,1.24.6.8,1,24,6,8,-16.440862830000000,-71.593239049999994
-71.59365278,-16.43967877,1.24.6.80,1,24,6,80,-16.439678770000000,-71.593652779999999
-71.59375052,-16.43978504,1.24.6.81,1,24,6,81,-16.439785040000000,-71.593750520000000
-71.59383559,-16.43988126,1.24.6.82,1,24,6,82,-16.439881260000000,-71.593835589999998
-71.59391913,-16.43995391,1.24.6.83,1,24,6,83,-16.439953910000000,-71.593919130000003
-71.59399403,-16.44002463,1.24.6.84,1,24,6,84,-16.440024630000000,-71.593994030000005
-71.59413586,-16.44028758,1.24.6.85,1,24,6,85,-16.440287580000000,-71.594135859999994
-71.59421291,-16.4403495,1.24.6.86,1,24,6,86,-16.440349500000000,-71.594212909999996
-71.59428591,-16.44044275,1.24.6.87,1,24,6,87,-16.440442749999999,-71.594285909999996
-71.59435488,-16.44049181,1.24.6.88,1,24,6,88,-16.440491810000001,-71.594354879999997
-71.5944141,-16.44054903,1.24.6.89,1,24,6,89,-16.440549030000000,-71.594414099999995
-71.59327637,-16.44096641,1.24.6.9,1,24,6,9,-16.440966410000001,-71.593276369999998
-71.59448024,-16.44061976,1.24.6.90,1,24,6,90,-16.440619760000001,-71.594480239999996
-71.5945746,-16.44075204,1.24.6.91,1,24,6,91,-16.440752040000000,-71.594574600000001
-71.59467981,-16.44061885,1.24.6.92,1,24,6,92,-16.440618850000000,-71.594679810000002
-71.59421425,-16.44017454,1.24.6.93,1,24,6,93,-16.440174540000001,-71.594214249999993
-71.59376185,-16.43954091,1.24.6.94,1,24,6,94,-16.439540910000002,-71.593761850000007
-71.59383703,-16.43961523,1.24.6.95,1,24,6,95,-16.439615230000001,-71.593837030000003
-71.59390133,-16.43966887,1.24.6.96,1,24,6,96,-16.439668869999998,-71.593901329999994
-71.59397106,-16.43972221,1.24.6.97,1,24,6,97,-16.439722209999999,-71.593971060000001
-71.59402704,-16.43978648,1.24.6.98,1,24,6,98,-16.439786479999999,-71.594027040000000
-71.5940976,-16.4398494,1.24.6.99,1,24,6,99,-16.439849400000000,-71.594097599999998
-71.59018011,-16.44199358,1.24.7.1,1,24,7,1,-16.441993579999998,-71.590180110000006
-71.59105472,-16.44131894,1.24.7.10,1,24,7,10,-16.441318939999999,-71.591054720000002
-71.59072118,-16.44020378,1.24.7.100,1,24,7,100,-16.440203780000001,-71.590721180000003
-71.59069015,-16.44012916,1.24.7.101,1,24,7,101,-16.440129160000001,-71.590690150000000
-71.59067555,-16.44004426,1.24.7.102,1,24,7,102,-16.440044260000001,-71.590675550000000
-71.59065687,-16.43988365,1.24.7.103,1,24,7,103,-16.439883649999999,-71.590656870000004
-71.59066998,-16.43973811,1.24.7.104,1,24,7,104,-16.439738110000000,-71.590669980000001
-71.59070801,-16.43964877,1.24.7.105,1,24,7,105,-16.439648770000002,-71.590708010000000
-71.59078328,-16.43953165,1.24.7.106,1,24,7,106,-16.439531649999999,-71.590783279999997
-71.59078965,-16.43934977,1.24.7.107,1,24,7,107,-16.439349770000000,-71.590789650000005
-71.5906891,-16.43935885,1.24.7.108,1,24,7,108,-16.439358850000001,-71.590689100000006
-71.59063363,-16.43946229,1.24.7.109,1,24,7,109,-16.439462290000002,-71.590633629999999
-71.59114824,-16.44126625,1.24.7.11,1,24,7,11,-16.441266250000002,-71.591148239999995
-71.59057179,-16.43953722,1.24.7.110,1,24,7,110,-16.439537219999998,-71.590571789999998
-71.59053116,-16.43961866,1.24.7.111,1,24,7,111,-16.439618660000001,-71.590531159999998
-71.5904807,-16.4397273,1.24.7.112,1,24,7,112,-16.439727300000001,-71.590480700000001
-71.59047838,-16.4400586,1.24.7.113,1,24,7,113,-16.440058600000000,-71.590478379999993
-71.59052967,-16.44027431,1.24.7.114,1,24,7,114,-16.440274310000000,-71.590529669999995
-71.59062007,-16.44038065,1.24.7.115,1,24,7,115,-16.440380650000002,-71.590620070000000
-71.59062584,-16.4405835,1.24.7.116,1,24,7,116,-16.440583499999999,-71.590625840000001
-71.59053125,-16.44069793,1.24.7.117,1,24,7,117,-16.440697929999999,-71.590531249999998
-71.59043957,-16.44078235,1.24.7.118,1,24,7,118,-16.440782349999999,-71.590439570000001
-71.59038907,-16.44086375,1.24.7.119,1,24,7,119,-16.440863749999998,-71.590389070000001
-71.59127222,-16.44116634,1.24.7.12,1,24,7,12,-16.441166339999999,-71.591272219999993
-71.59032135,-16.44093065,1.24.7.120,1,24,7,120,-16.440930649999999,-71.590321349999996
-71.59026306,-16.44098611,1.24.7.121,1,24,7,121,-16.440986110000001,-71.590263059999998
-71.59013413,-16.44107024,1.24.7.122,1,24,7,122,-16.441070239999998,-71.590134129999996
-71.59000446,-16.44116938,1.24.7.123,1,24,7,123,-16.441169380000002,-71.590004460000003
-71.5907335,-16.44075925,1.24.7.124,1,24,7,124,-16.440759249999999,-71.590733499999999
-71.59062481,-16.44086613,1.24.7.125,1,24,7,125,-16.440866130000000,-71.590624809999994
-71.59053845,-16.44093834,1.24.7.126,1,24,7,126,-16.440938339999999,-71.590538449999997
-71.59046397,-16.44102929,1.24.7.127,1,24,7,127,-16.441029289999999,-71.590463970000002
-71.59039462,-16.44110359,1.24.7.128,1,24,7,128,-16.441103590000001,-71.590394619999998
-71.59028287,-16.44119765,1.24.7.129,1,24,7,129,-16.441197649999999,-71.590282869999996
-71.59140404,-16.44108542,1.24.7.13,1,24,7,13,-16.441085420000000,-71.591404040000000
-71.59016385,-16.44130189,1.24.7.130,1,24,7,130,-16.441301889999998,-71.590163849999996
-71.59007716,-16.44135574,1.24.7.131,1,24,7,131,-16.441355739999999,-71.590077160000007
-71.58999817,-16.44140315,1.24.7.132,1,24,7,132,-16.441403149999999,-71.589998170000001
-71.58987734,-16.44142636,1.24.7.133,1,24,7,133,-16.441426360000001,-71.589877340000001
-71.59150708,-16.44101108,1.24.7.14,1,24,7,14,-16.441011079999999,-71.591507080000000
-71.59162778,-16.44090361,1.24.7.15,1,24,7,15,-16.440903609999999,-71.591627779999996
-71.59170048,-16.4407612,1.24.7.16,1,24,7,16,-16.440761200000001,-71.591700480000000
-71.59171872,-16.44061893,1.24.7.17,1,24,7,17,-16.440618929999999,-71.591718720000003
-71.59178485,-16.44051909,1.24.7.18,1,24,7,18,-16.440519089999999,-71.591784849999996
-71.59181574,-16.44040273,1.24.7.19,1,24,7,19,-16.440402729999999,-71.591815740000001
-71.59033795,-16.4419414,1.24.7.2,1,24,7,2,-16.441941400000001,-71.590337950000006
-71.59181453,-16.44030443,1.24.7.20,1,24,7,20,-16.440304430000001,-71.591814529999994
-71.59193058,-16.44065895,1.24.7.21,1,24,7,21,-16.440658950000000,-71.591930579999996
-71.59199424,-16.44048281,1.24.7.22,1,24,7,22,-16.440482809999999,-71.591994240000005
-71.59181006,-16.44008167,1.24.7.23,1,24,7,23,-16.440081670000001,-71.591810060000000
-71.59201123,-16.44012718,1.24.7.24,1,24,7,24,-16.440127180000001,-71.592011229999997
-71.59226757,-16.44011633,1.24.7.25,1,24,7,25,-16.440116329999999,-71.592267570000004
-71.59233481,-16.44010878,1.24.7.26,1,24,7,26,-16.440108779999999,-71.592334809999997
-71.5924427,-16.44010994,1.24.7.27,1,24,7,27,-16.440109939999999,-71.592442700000007
-71.59256581,-16.4401069,1.24.7.28,1,24,7,28,-16.440106900000000,-71.592565809999996
-71.59269934,-16.44008697,1.24.7.29,1,24,7,29,-16.440086969999999,-71.592699339999996
